[00:00:28.117,950] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:28.118,072] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:28.118,316] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:28.118,499] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:28.118,713] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:28.119,140] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:28.119,384] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:28.123,260] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:28.123,443] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:28.123,626] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:28.123,840] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:28.124,114] <wrn> net_buf: Timeout discarded. No blocking in syswq
*** Booting Zephyr OS build v4.0.0-2838-g8316f097ce2a ***
[00:00:00.250,762] <dbg> bttester: tester_init: Initializing tester
[00:00:05.956,420] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:05.960,968] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.961,120] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.961,303] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.961,486] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.961,639] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.961,822] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.961,975] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.962,127] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.962,310] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.962,493] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.962,677] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.962,829] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.963,012] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.963,134] <inf> bt_hci_core: HW Platform: Nordic Semiconductor (0x0002)
[00:00:05.963,165] <inf> bt_hci_core: HW Variant: nRF52x (0x0002)
[00:00:05.963,195] <inf> bt_hci_core: Firmware: Standard Bluetooth controller (0x00) Version 4.0 Build 99
[00:00:05.963,287] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.963,470] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.963,623] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.963,806] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.963,989] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.964,233] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.964,416] <inf> bt_hci_core: Identity: DC:E7:76:C4:1F:70 (random)
[00:00:05.964,447] <inf> bt_hci_core: HCI: version 5.4 (0x0d) revision 0x0000, manufacturer 0x05f1
[00:00:05.964,477] <inf> bt_hci_core: LMP: version 5.4 (0x0d) subver 0xffff
[00:00:05.964,508] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.014,404] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:06.014,434] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.109,283] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:06.109,313] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.147,674] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x04 index 0x00
[00:00:06.147,705] <wrn> bttester_mesh: Loading default comp data
[00:00:06.147,979] <wrn> bt_mesh_access: Unused space in relation list: 2
[00:00:06.577,575] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x04 index 0x00 status 0x00
[00:00:06.608,062] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x03 index 0x00
[00:00:17.939,483] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x02 index 0x00
[00:00:17.939,544] <dbg> bttester_mesh: config_prov: 
[00:00:17.939,544] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x02 index 0x00 status 0x00
[00:00:18.023,254] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x78 index 0x00
[00:00:18.023,284] <dbg> bttester_mesh: start: 
[00:00:18.023,406] <inf> bt_mesh_provisionee: Device UUID: 48ab71da-8e41-4ab8-a1ce-834b9a84c315
[00:00:18.023,529] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.023,681] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.024,383] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.024,566] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.024,871] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.025,177] <inf> bt_mesh_provisionee: Device UUID: 48ab71da-8e41-4ab8-a1ce-834b9a84c315
[00:00:18.025,207] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x78 index 0x00 status 0x00
[00:00:18.025,939] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.026,519] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.026,733] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.026,916] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.027,221] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.027,465] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.027,740] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.027,923] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.028,137] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.028,533] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.028,778] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.070,587] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x03 index 0x00
[00:00:18.070,648] <dbg> bttester_mesh: provision_node: 
[00:00:18.070,678] <inf> bt_mesh_main: Primary Element: 0x0003
[00:00:18.077,575] <dbg> bttester_mesh: prov_complete: net_idx 0x0000 addr 0x0003
[00:00:18.077,606] <dbg> bttester: tester_event: service 0x04 opcode 0x83
[00:00:18.077,972] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x03 index 0x00 status 0x00
[00:00:18.087,432] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.087,799] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.088,134] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.103,332] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x4a index 0x00
[00:00:18.103,393] <dbg> bttester_mesh: provision_adv: 
[00:00:18.103,485] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x4a index 0x00 status 0x00
[00:00:18.140,655] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.140,838] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.141,082] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.144,927] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.145,080] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.145,294] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.145,477] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.145,751] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.146,087] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.146,362] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.146,575] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.146,820] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.147,003] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.147,277] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.147,613] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.147,888] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.148,071] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.148,284] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.148,651] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.148,895] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.152,770] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.152,923] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.153,137] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.153,289] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.153,594] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.694,976] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.695,098] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.695,587] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.695,770] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.695,983] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.696,350] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.696,594] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.700,469] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.700,622] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.700,836] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.701,019] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.701,293] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.722,656] <dbg> bttester_mesh: link_open: bearer 0x01
[00:00:18.722,686] <dbg> bttester: tester_event: service 0x04 opcode 0x84
[00:00:18.729,431] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.729,522] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.730,072] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.730,255] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.730,468] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.730,773] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.731,018] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.734,619] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.734,802] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.734,985] <wrn> net_buf: Timeout discarded. No blocking in syswq
