*** Booting Zephyr OS build zephyr-v3.4.0-2830-g5e78660715bb ***
[00:00:00.253,295] <dbg> bttester: tester_init: Initializing tester
[00:00:06.880,035] <inf> bt_hci_core: HW Platform: Nordic Semiconductor (0x0002)
[00:00:06.880,096] <inf> bt_hci_core: HW Variant: nRF53x (0x0003)
[00:00:06.880,096] <inf> bt_hci_core: Firmware: Standard Bluetooth controller (0x00) Version 3.4 Build 99
[00:00:06.882,141] <inf> bt_hci_core: Identity: D7:B8:1B:0B:51:C3 (random)
[00:00:06.882,171] <inf> bt_hci_core: HCI: version 5.4 (0x0d) revision 0x0000, manufacturer 0x05f1
[00:00:06.882,202] <inf> bt_hci_core: LMP: version 5.4 (0x0d) subver 0xffff
[00:00:07.626,495] <dbg> bttester_gap: set_extended_advertising: ext adv settings: 1
[00:00:14.993,621] <dbg> bttester_bap: connected: Connected: C0:07:E8:79:0D:90 (public)
[00:00:35.743,713] <dbg> bttester_bap: lc3_config: ASE Codec Config: ep 0x2000633c dir 2
[00:00:35.743,743] <dbg> bttester_bap: print_codec_cfg: codec_cfg 0x06 cid 0x0000 vid 0x0000 count 3
[00:00:35.743,743] <dbg> bttester_bap: print_codec_cfg: data #0: type 0x01 len 1
[00:00:35.743,774] <dbg> bttester_bap: print_codec_cfg: 
[00:00:35.743,804] <dbg> bttester_bap: print_codec_cfg: data #1: type 0x02 len 1
[00:00:35.743,804] <dbg> bttester_bap: print_codec_cfg: 
[00:00:35.743,835] <dbg> bttester_bap: print_codec_cfg: data #2: type 0x04 len 2
[00:00:35.743,835] <dbg> bttester_bap: print_codec_cfg: 
                                       5a                                               |Z                
[00:00:35.743,865] <dbg> bttester_bap: print_codec_cfg:   Frequency: 48000 Hz
[00:00:35.743,865] <dbg> bttester_bap: print_codec_cfg:   Frame Duration: 7500 us
[00:00:35.743,896] <dbg> bttester_bap: print_codec_cfg:   Octets per frame: 90 (negative means value not pressent)
[00:00:35.743,927] <dbg> bttester_bap: print_codec_cfg:   Frames per SDU: 1
[00:00:35.743,957] <dbg> bttester_bap: validate_codec_parameters: Audio_Channel_Allocation LTV structure not defined.
[00:00:35.743,957] <dbg> bttester_bap: lc3_config: ASE Codec Config stream 0x20002c28
[00:00:35.744,445] <dbg> bttester_bap: stream_configured: Configured stream 0x20002c28, ep 3, dir 2
[00:00:36.042,724] <dbg> bttester_bap: lc3_qos: QoS: stream 0x20002c28 qos 0x2000d8b8
[00:00:36.042,755] <dbg> bttester_bap: print_qos: QoS: interval 7500 framing 0x00 phy 0x02 sdu 90 rtn 5 latency 15 pd 25000
[00:00:36.043,273] <dbg> bttester_bap: stream_qos_set: QoS set stream 0x20002c28
[00:00:37.543,121] <dbg> bttester_bap: disconnected: Disconnected: C0:07:E8:79:0D:90 (public) (reason 0x13)
[00:00:37.544,128] <dbg> bttester_bap: lc3_release: Release: stream 0x20002c28
[00:00:37.544,189] <dbg> bttester_bap: stream_released: Released stream 0x20002c28
[00:00:37.544,219] <dbg> bttester_bap: stream_released: Deleting unicast group
