*** Booting Zephyr OS build v4.0.0-4794-ga85eb146a300 ***
[00:00:00.253,326] <dbg> bttester: tester_init: Initializing tester
[00:00:05.960,968] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:05.989,776] <inf> bt_hci_core: HW Platform: Nordic Semiconductor (0x0002)
[00:00:05.989,807] <inf> bt_hci_core: HW Variant: nRF53x (0x0003)
[00:00:05.989,837] <inf> bt_hci_core: Firmware: Standard Bluetooth controller (0x00) Version 4.0 Build 99
[00:00:05.992,156] <inf> bt_hci_core: Identity: D7:B8:1B:0B:51:C3 (random)
[00:00:05.992,187] <inf> bt_hci_core: HCI: version 5.4 (0x0d) revision 0x0000, manufacturer 0x05f1
[00:00:05.992,218] <inf> bt_hci_core: LMP: version 5.4 (0x0d) subver 0xffff
[00:00:05.992,248] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.008,941] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x03 index 0x00
[00:00:06.434,326] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:06.434,387] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.489,990] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x08 index 0x00
[00:00:06.538,116] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:06.538,146] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.574,890] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:06.574,981] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:14.599,884] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x0e index 0x00
[00:00:14.600,799] <dbg> bttester: tester_rsp_with_index: service 0x01 opcode 0x0e index 0x00 status 0x00
[00:00:14.694,793] <dbg> bttester_gap: le_connected: C0:07:E8:1C:28:DF (public): 0x00
[00:00:14.694,824] <dbg> bttester: tester_event: service 0x01 opcode 0x82
[00:00:16.555,877] <dbg> bttester: tester_event: service 0x01 opcode 0x89
[00:00:16.616,668] <wrn> bt_conn: Timeout discarded. No blocking in syswq.
[00:00:17.629,699] <dbg> bttester: cmd_handler: cmd service 0x19 opcode 0x02 index 0x00
[00:00:17.629,852] <dbg> bttester: tester_rsp_with_index: service 0x19 opcode 0x02 index 0x00 status 0x00
[00:00:19.015,777] <dbg> bttester_csip: csip_discover_cb: 
[00:00:19.015,808] <dbg> bttester_csip: csip_discover_cb: Found 1 sets on member[0]
[00:00:19.015,838] <dbg> bttester: tester_event: service 0x19 opcode 0x81
[00:00:19.018,188] <dbg> bttester_csip: csip_discover_cb: CSIS[0]: 0x20015564
[00:00:19.018,218] <dbg> bttester_csip: csip_discover_cb: Rank: 1
[00:00:19.018,218] <dbg> bttester_csip: csip_discover_cb: Set Size: 2
[00:00:19.018,218] <dbg> bttester_csip: csip_discover_cb: Lockable: 1
[00:00:19.018,249] <dbg> bttester: tester_event: service 0x19 opcode 0x80
[00:00:20.069,122] <dbg> bttester: cmd_handler: cmd service 0x19 opcode 0x02 index 0x00
[00:00:20.069,274] <dbg> bttester: tester_rsp_with_index: service 0x19 opcode 0x02 index 0x00 status 0x00
[00:00:20.995,788] <dbg> bttester_csip: csip_discover_cb: 
[00:00:20.995,788] <dbg> bttester_csip: csip_discover_cb: Found 1 sets on member[0]
[00:00:20.995,819] <dbg> bttester: tester_event: service 0x19 opcode 0x81
[00:00:20.998,168] <dbg> bttester_csip: csip_discover_cb: CSIS[0]: 0x20015564
[00:00:20.998,199] <dbg> bttester_csip: csip_discover_cb: Rank: 1
[00:00:20.998,199] <dbg> bttester_csip: csip_discover_cb: Set Size: 2
[00:00:20.998,199] <dbg> bttester_csip: csip_discover_cb: Lockable: 1
[00:00:20.998,229] <dbg> bttester: tester_event: service 0x19 opcode 0x80
[00:00:23.396,118] <dbg> bttester_gap: le_disconnected: C0:07:E8:1C:28:DF (public): 0x13
[00:00:23.396,148] <dbg> bttester: tester_event: service 0x01 opcode 0x83
