*** Booting Zephyr OS build v4.0.0-3179-gcbf867ff2cc8 ***
[00:00:00.250,793] <dbg> bttester: tester_init: Initializing tester
[00:00:05.988,311] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:05.992,584] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.992,767] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.992,950] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.993,133] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.993,286] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.993,438] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.993,621] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.993,774] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.993,927] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.994,140] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.994,323] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.994,506] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.994,689] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.994,812] <inf> bt_hci_core: HW Platform: Nordic Semiconductor (0x0002)
[00:00:05.994,842] <inf> bt_hci_core: HW Variant: nRF52x (0x0002)
[00:00:05.994,873] <inf> bt_hci_core: Firmware: Standard Bluetooth controller (0x00) Version 4.0 Build 99
[00:00:05.994,964] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.995,147] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.995,330] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.995,513] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.995,697] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.995,941] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.996,154] <inf> bt_hci_core: Identity: DC:E7:76:C4:1F:70 (random)
[00:00:05.996,185] <inf> bt_hci_core: HCI: version 5.4 (0x0d) revision 0x0000, manufacturer 0x05f1
[00:00:05.996,215] <inf> bt_hci_core: LMP: version 5.4 (0x0d) subver 0xffff
[00:00:05.996,246] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.072,235] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x03 index 0x00
[00:00:06.507,446] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:06.507,476] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:10.547,698] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x08 index 0x00
[00:00:10.598,510] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x0a index 0x00
[00:00:10.598,632] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:10.598,785] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:10.598,999] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:10.599,151] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:10.599,456] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.018,066] <dbg> bttester_gap: le_connected: C0:07:E8:1C:28:DF (public): 0x00
[00:00:11.018,096] <dbg> bttester: tester_event: service 0x01 opcode 0x82
[00:00:11.019,622] <dbg> bttester: tester_event: service 0x01 opcode 0x80
[00:00:11.020,690] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.020,843] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.020,935] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.021,087] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.017,944] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.143,920] <dbg> bttester: tester_event: service 0x01 opcode 0x88
[00:00:19.081,695] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.311,706] <dbg> bttester: tester_event: service 0x01 opcode 0x89
[00:00:19.395,568] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.395,751] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.395,904] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.706,939] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.831,970] <dbg> bttester: tester_event: service 0x01 opcode 0x89
[00:00:27.138,275] <dbg> bttester: cmd_handler: cmd service 0x02 opcode 0x11 index 0x00
[00:00:27.138,336] <dbg> bttester_gatt: gatt_buf_add: 3/2048 used
[00:00:27.206,573] <dbg> bttester: tester_rsp_full: service 0x02 opcode 0x11
[00:00:29.832,031] <dbg> bttester_gap: le_disconnected: C0:07:E8:1C:28:DF (public): 0x13
[00:00:29.832,061] <dbg> bttester: tester_event: service 0x01 opcode 0x83
