[00:00:28.138,977] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:28.139,099] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:28.139,343] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:28.139,526] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:28.139,739] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:28.140,289] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:28.140,533] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:28.144,409] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:28.144,592] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:28.144,775] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:28.144,989] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:28.145,263] <wrn> net_buf: Timeout discarded. No blocking in syswq
*** Booting Zephyr OS build v4.0.0-2578-g6b65d60d49a0 ***
[00:00:00.250,762] <dbg> bttester: tester_init: Initializing tester
[00:00:06.015,869] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:06.019,866] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.020,050] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.020,202] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.020,385] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.020,568] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.020,721] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.020,874] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.021,057] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.021,209] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.021,392] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.021,575] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.021,728] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.021,911] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.022,033] <inf> bt_hci_core: HW Platform: Nordic Semiconductor (0x0002)
[00:00:06.022,064] <inf> bt_hci_core: HW Variant: nRF52x (0x0002)
[00:00:06.022,094] <inf> bt_hci_core: Firmware: Standard Bluetooth controller (0x00) Version 4.0 Build 99
[00:00:06.022,186] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.022,369] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.022,521] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.022,705] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.022,888] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.023,101] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.023,315] <inf> bt_hci_core: Identity: DC:E7:76:C4:1F:70 (random)
[00:00:06.023,345] <inf> bt_hci_core: HCI: version 5.4 (0x0d) revision 0x0000, manufacturer 0x05f1
[00:00:06.023,376] <inf> bt_hci_core: LMP: version 5.4 (0x0d) subver 0xffff
[00:00:06.023,406] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.050,354] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:06.050,384] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.088,531] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:06.088,562] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.126,922] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x04 index 0x00
[00:00:06.126,953] <wrn> bttester_mesh: Loading default comp data
[00:00:06.127,197] <wrn> bt_mesh_access: Unused space in relation list: 2
[00:00:06.558,105] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x04 index 0x00 status 0x00
[00:00:06.671,142] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x03 index 0x00
