[00:00:19.143,493] <dbg> bttester: tester_event: service 0x03 opcode 0x82
[00:00:19.145,019] <dbg> bttester_gap: le_disconnected: C0:07:E8:1C:28:DF (public): 0x08
[00:00:19.145,019] <dbg> bttester: tester_event: service 0x01 opcode 0x83
*** Booting Zephyr OS build v4.0.0-2578-g6b65d60d49a0 ***
[00:00:00.250,793] <dbg> bttester: tester_init: Initializing tester
[00:00:06.031,219] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:06.035,034] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.035,186] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.035,369] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.035,552] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.035,705] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.035,888] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.036,041] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.036,193] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.036,376] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.036,560] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.036,743] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.036,895] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.037,078] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.037,200] <inf> bt_hci_core: HW Platform: Nordic Semiconductor (0x0002)
[00:00:06.037,231] <inf> bt_hci_core: HW Variant: nRF52x (0x0002)
[00:00:06.037,261] <inf> bt_hci_core: Firmware: Standard Bluetooth controller (0x00) Version 4.0 Build 99
[00:00:06.037,353] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.037,536] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.037,689] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.037,872] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.038,055] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.038,299] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.038,482] <inf> bt_hci_core: Identity: DC:E7:76:C4:1F:70 (random)
[00:00:06.038,513] <inf> bt_hci_core: HCI: version 5.4 (0x0d) revision 0x0000, manufacturer 0x05f1
[00:00:06.038,543] <inf> bt_hci_core: LMP: version 5.4 (0x0d) subver 0xffff
[00:00:06.038,574] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.089,050] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:06.089,080] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.116,546] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x03 index 0x00
[00:00:06.643,066] <dbg> bttester: cmd_handler: cmd service 0x03 opcode 0x05 index 0x00
[00:00:06.643,096] <dbg> bttester: tester_rsp_with_index: service 0x03 opcode 0x05 index 0x00 status 0x00
[00:00:13.655,975] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x0e index 0x00
[00:00:13.656,524] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.656,646] <dbg> bttester: tester_rsp_with_index: service 0x01 opcode 0x0e index 0x00 status 0x00
[00:00:13.744,812] <dbg> bttester_gap: le_connected: C0:07:E8:1C:28:DF (public): 0x00
[00:00:13.744,812] <dbg> bttester: tester_event: service 0x01 opcode 0x82
[00:00:13.746,490] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.746,643] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.746,734] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.746,887] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.686,920] <dbg> bttester: cmd_handler: cmd service 0x03 opcode 0x02 index 0x00
