*** Booting Zephyr OS build v3.7.0-5411-g31fea97e05fd ***
[00:00:00.250,946] <dbg> bttester: tester_init: Initializing tester
[00:00:05.991,760] <inf> fs_nvs: 8 Sectors of 4096 bytes
[00:00:05.991,790] <inf> fs_nvs: alloc wra: 0, 880
[00:00:05.991,790] <inf> fs_nvs: data wra: 0, 78c
[00:00:05.996,032] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.996,185] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.996,368] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.996,551] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.996,734] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.996,887] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.997,070] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.997,253] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.997,406] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.997,589] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.997,772] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.997,924] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.998,107] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.998,229] <inf> bt_hci_core: HW Platform: Nordic Semiconductor (0x0002)
[00:00:05.998,260] <inf> bt_hci_core: HW Variant: nRF52x (0x0002)
[00:00:05.998,291] <inf> bt_hci_core: Firmware: Standard Bluetooth controller (0x00) Version 3.7 Build 99
[00:00:05.998,382] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.998,565] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.998,809] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.998,901] <inf> bt_hci_core: No ID address. App must call settings_load()
[00:00:06.080,627] <wrn> bttester_mesh: Loading default comp data
[00:00:06.080,871] <wrn> bt_mesh_access: Unused space in relation list: 4
[00:00:11.501,953] <dbg> bttester_mesh: config_prov: 
[00:00:11.529,541] <dbg> bttester_mesh: start: 
Loading stored settings
[00:00:11.548,461] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.548,614] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.548,828] <inf> bt_hci_core: Identity: DC:E7:76:C4:1F:70 (random)
[00:00:11.548,858] <inf> bt_hci_core: HCI: version 5.4 (0x0d) revision 0x0000, manufacturer 0x05f1
[00:00:11.548,889] <inf> bt_hci_core: LMP: version 5.4 (0x0d) subver 0xffff
[00:00:11.555,572] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.555,755] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.556,488] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.556,701] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.557,067] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.557,159] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.557,281] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.557,312] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.557,403] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.557,617] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.557,769] <dbg> bttester_mesh: prov_complete: net_idx 0x0000 addr 0x0002
[00:00:11.558,197] <wrn> bt_mesh_blob_srv: Abandoning transfer.
[00:00:11.566,406] <err> bt_gatt: Can't register service after init and before settings are loaded.
[00:00:11.590,698] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.590,759] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.590,820] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.590,911] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.591,003] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.591,094] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.591,156] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.591,217] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.591,369] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.591,491] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.591,644] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.591,735] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.591,918] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.591,949] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.592,010] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.592,132] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.592,224] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.592,285] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.592,346] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.592,407] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.592,559] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.592,681] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.605,804] <dbg> bttester_mesh: reset: 
[00:00:11.605,957] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.617,828] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.617,919] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.618,133] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.618,164] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.618,225] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.618,347] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.618,438] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.618,499] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.619,049] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.619,140] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.619,201] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.619,354] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.682,312] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.682,403] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.682,495] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.682,556] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.682,617] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.682,739] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.073,364] <dbg> bttester_mesh: prov_reset: 
[00:00:12.073,486] <inf> bt_mesh_provisionee: Device UUID: a5b17fc1-a149-4321-85c7-8b644d395ac8
[00:00:12.073,760] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.074,005] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.074,279] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.074,584] <inf> bt_mesh_provisionee: Device UUID: a5b17fc1-a149-4321-85c7-8b644d395ac8
[00:00:12.075,836] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.075,897] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.076,019] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.076,049] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.076,141] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.076,263] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.128,143] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.128,234] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.128,326] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.128,387] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.128,479] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.128,601] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.177,398] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.177,429] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.177,490] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.177,581] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.177,703] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.177,764] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.177,856] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.177,917] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.178,070] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.178,192] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.902,191] <dbg> bttester_mesh: link_open: bearer 0x01
[00:00:16.936,309] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.936,401] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.936,584] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.936,614] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.936,676] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.936,798] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.936,889] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.936,950] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.937,286] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.937,347] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.937,438] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.937,561] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.985,870] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.985,900] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.985,961] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.986,083] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.986,175] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.986,236] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.986,328] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.986,389] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.986,541] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.986,663] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.082,641] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.082,763] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.082,916] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.082,977] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.083,038] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.083,129] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.083,251] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.083,312] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.083,770] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.083,831] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.083,923] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.084,045] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.130,828] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.130,859] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.130,920] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.131,042] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.131,134] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.131,195] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.131,286] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.131,347] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.131,500] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.131,622] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.174,896] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.175,018] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.175,201] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.175,231] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.175,292] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.175,415] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.175,506] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.175,567] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.176,147] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.176,177] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.176,269] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.176,422] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.180,175] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.180,206] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.180,267] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.180,389] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.180,480] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.180,541] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.180,633] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.180,694] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.180,847] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.180,999] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.383,209] <wrn> net_buf: Timeout discarded. No blocking in syswq
