*** Booting Zephyr OS build 4.1.99 ***
[00:00:00.250,793] <dbg> bttester: tester_init: Initializing tester
[00:00:05.888,488] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:05.894,714] <inf> bt_hci_core: HW Platform: Nordic Semiconductor (0x0002)
[00:00:05.894,744] <inf> bt_hci_core: HW Variant: nRF52x (0x0002)
[00:00:05.894,775] <inf> bt_hci_core: Firmware: Standard Bluetooth controller (0x00) Version 4.1 Build 99
[00:00:05.895,690] <inf> bt_hci_core: HCI transport: Controller
[00:00:05.895,782] <inf> bt_hci_core: Identity: DC:E7:76:C4:1F:70 (random)
[00:00:05.895,812] <inf> bt_hci_core: HCI: version 5.4 (0x0d) revision 0x0000, manufacturer 0x05f1
[00:00:05.895,843] <inf> bt_hci_core: LMP: version 5.4 (0x0d) subver 0xffff
[00:00:05.895,874] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:05.961,273] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x01 index 0xff
[00:00:06.030,609] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:06.030,609] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.119,445] <dbg> bttester: cmd_handler: cmd service 0x03 opcode 0x01 index 0xff
[00:00:06.176,788] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x03 index 0x00
[00:00:06.462,005] <dbg> bttester: cmd_handler: cmd service 0x03 opcode 0x05 index 0x00
[00:00:06.462,036] <dbg> bttester: tester_rsp_with_index: service 0x03 opcode 0x05 index 0x00 status 0x00
[00:00:12.502,014] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x0e index 0x00
[00:00:12.502,716] <dbg> bttester: tester_rsp_with_index: service 0x01 opcode 0x0e index 0x00 status 0x00
[00:00:12.524,078] <dbg> bttester_gap: le_connected: C0:07:E8:1C:28:DF (public): 0x00
[00:00:12.524,108] <dbg> bttester: tester_event: service 0x01 opcode 0x82
