*** Booting Zephyr OS build 4.1.99 ***
WARNING: Using a potentially insecure PSA ITS encryption key provider.
[00:00:00.250,946] <wrn> secure_storage: Using a potentially insecure PSA ITS encryption key provider.
[00:00:00.255,676] <inf> fs_nvs: 8 Sectors of 4096 bytes
[00:00:00.255,676] <inf> fs_nvs: alloc wra: 1, b18
[00:00:00.255,676] <inf> fs_nvs: data wra: 1, 584
[00:00:00.255,737] <dbg> bttester: tester_init: Initializing tester
[00:00:05.937,408] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:05.943,298] <inf> bt_hci_core: HW Platform: Nordic Semiconductor (0x0002)
[00:00:05.943,328] <inf> bt_hci_core: HW Variant: nRF52x (0x0002)
[00:00:05.943,359] <inf> bt_hci_core: Firmware: Standard Bluetooth controller (0x00) Version 4.1 Build 99
[00:00:05.943,786] <inf> bt_hci_core: No ID address. App must call settings_load()
[00:00:05.943,817] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:05.969,207] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x01 index 0xff
[00:00:06.018,585] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:06.018,615] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.066,497] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x01 index 0xff
[00:00:06.155,609] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x04 index 0x00
[00:00:06.155,639] <wrn> bttester_mesh: Loading default comp data
[00:00:06.155,822] <wrn> bt_mesh_access: Unused space in relation list: 5
[00:00:06.600,616] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x04 index 0x00 status 0x00
[00:00:06.661,651] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:06.661,682] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.704,101] <dbg> bttester: cmd_handler: cmd service 0x05 opcode 0x01 index 0xff
[00:00:06.704,132] <dbg> bttester: tester_rsp_with_index: service 0x05 opcode 0x01 index 0xff status 0x02
