*** Booting Zephyr OS build 4.1.99 ***
WARNING: Using a potentially insecure PSA ITS encryption key provider.
[00:00:00.250,946] <wrn> secure_storage: Using a potentially insecure PSA ITS encryption key provider.
[00:00:00.254,272] <inf> fs_nvs: 8 Sectors of 4096 bytes
[00:00:00.254,302] <inf> fs_nvs: alloc wra: 0, 8f0
[00:00:00.254,302] <inf> fs_nvs: data wra: 0, 84c
[00:00:00.254,364] <dbg> bttester: tester_init: Initializing tester
[00:00:05.916,564] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:05.922,454] <inf> bt_hci_core: HW Platform: Nordic Semiconductor (0x0002)
[00:00:05.922,485] <inf> bt_hci_core: HW Variant: nRF52x (0x0002)
[00:00:05.922,515] <inf> bt_hci_core: Firmware: Standard Bluetooth controller (0x00) Version 4.1 Build 99
[00:00:05.922,912] <inf> bt_hci_core: No ID address. App must call settings_load()
[00:00:05.922,943] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:05.964,447] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x01 index 0xff
[00:00:06.044,189] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:06.044,189] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.086,669] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x01 index 0xff
[00:00:06.138,671] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x04 index 0x00
[00:00:06.138,671] <wrn> bttester_mesh: Loading default comp data
[00:00:06.138,885] <wrn> bt_mesh_access: Unused space in relation list: 5
[00:00:06.570,587] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x04 index 0x00 status 0x00
[00:00:06.613,037] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:06.613,067] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.676,788] <dbg> bttester: cmd_handler: cmd service 0x05 opcode 0x01 index 0xff
[00:00:06.676,788] <dbg> bttester: tester_rsp_with_index: service 0x05 opcode 0x01 index 0xff status 0x02
[00:00:06.744,445] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x03 index 0x00
[00:00:25.226,684] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x02 index 0x00
[00:00:25.226,715] <dbg> bttester_mesh: config_prov: 
[00:00:25.226,745] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x02 index 0x00 status 0x00
[00:00:25.242,828] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x78 index 0x00
[00:00:25.242,858] <dbg> bttester_mesh: start: 
[00:00:25.242,889] <inf> bttester_mesh: Loading stored setting

[00:00:25.296,051] <inf> bt_hci_core: HCI transport: Controller
[00:00:25.296,142] <inf> bt_hci_core: Identity: DC:E7:76:C4:1F:70 (random)
[00:00:25.296,173] <inf> bt_hci_core: HCI: version 5.4 (0x0d) revision 0x0000, manufacturer 0x05f1
[00:00:25.296,203] <inf> bt_hci_core: LMP: version 5.4 (0x0d) subver 0xffff
[00:00:25.304,656] <dbg> bttester_mesh: prov_complete: net_idx 0x0000 addr 0x0002
[00:00:25.304,687] <dbg> bttester: tester_event: service 0x04 opcode 0x83
[00:00:25.305,114] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x78 index 0x00 status 0x00
[00:00:25.415,222] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x05 index 0x00
[00:00:25.415,252] <dbg> bttester_mesh: reset: 
[00:00:26.078,216] <dbg> bttester_mesh: prov_reset: 
[00:00:26.078,308] <inf> bt_mesh_provisionee: Device UUID: e68f8622-0990-47ca-aaa4-28a83c798e2d
[00:00:26.081,420] <inf> bt_mesh_provisionee: Device UUID: e68f8622-0990-47ca-aaa4-28a83c798e2d
[00:00:26.081,451] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x05 index 0x00 status 0x00
[00:00:26.158,538] <dbg> bttester_mesh: link_open: bearer 0x01
[00:00:26.158,538] <dbg> bttester: tester_event: service 0x04 opcode 0x84
[00:00:28.588,653] <inf> bt_mesh_main: Primary Element: 0x0002
[00:00:28.705,108] <dbg> bttester_mesh: prov_complete: net_idx 0x0000 addr 0x0002
[00:00:28.705,139] <dbg> bttester: tester_event: service 0x04 opcode 0x83
