*** Booting Zephyr OS build v4.0.0-4794-ga85eb146a300 ***
[00:00:00.250,793] <dbg> bttester: tester_init: Initializing tester
[00:00:05.880,371] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:05.886,016] <inf> bt_hci_core: HW Platform: Nordic Semiconductor (0x0002)
[00:00:05.886,047] <inf> bt_hci_core: HW Variant: nRF52x (0x0002)
[00:00:05.886,077] <inf> bt_hci_core: Firmware: Standard Bluetooth controller (0x00) Version 4.0 Build 99
[00:00:05.887,023] <inf> bt_hci_core: Identity: DC:E7:76:C4:1F:70 (random)
[00:00:05.887,054] <inf> bt_hci_core: HCI: version 5.4 (0x0d) revision 0x0000, manufacturer 0x05f1
[00:00:05.887,084] <inf> bt_hci_core: LMP: version 5.4 (0x0d) subver 0xffff
[00:00:05.887,115] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:05.917,724] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:05.917,755] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:05.940,368] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:05.940,368] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:05.967,132] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x04 index 0x00
[00:00:05.967,132] <wrn> bttester_mesh: Loading default comp data
[00:00:05.967,407] <wrn> bt_mesh_access: Unused space in relation list: 2
[00:00:06.403,472] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x04 index 0x00 status 0x00
[00:00:06.423,797] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x03 index 0x00
[00:00:12.871,582] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x02 index 0x00
[00:00:12.871,612] <dbg> bttester_mesh: config_prov: 
[00:00:12.871,643] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x02 index 0x00 status 0x00
[00:00:12.903,717] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x78 index 0x00
[00:00:12.903,747] <dbg> bttester_mesh: start: 
[00:00:12.903,839] <inf> bt_mesh_provisionee: Device UUID: 55f21d97-e174-48cf-8562-21196415b45a
[00:00:12.905,395] <inf> bt_mesh_provisionee: Device UUID: 55f21d97-e174-48cf-8562-21196415b45a
[00:00:12.905,426] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x78 index 0x00 status 0x00
[00:00:12.986,328] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x03 index 0x00
[00:00:12.986,358] <dbg> bttester_mesh: provision_node: 
[00:00:12.986,419] <inf> bt_mesh_main: Primary Element: 0x0003
[00:00:12.993,408] <dbg> bttester_mesh: prov_complete: net_idx 0x0000 addr 0x0003
[00:00:12.993,408] <dbg> bttester: tester_event: service 0x04 opcode 0x83
[00:00:12.993,804] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x03 index 0x00 status 0x00
[00:00:14.052,276] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x4a index 0x00
[00:00:14.052,337] <dbg> bttester_mesh: provision_adv: 
[00:00:14.052,429] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x4a index 0x00 status 0x00
[00:00:14.616,546] <dbg> bttester_mesh: link_open: bearer 0x01
[00:00:14.616,577] <dbg> bttester: tester_event: service 0x04 opcode 0x84
[00:00:17.198,516] <dbg> bttester_mesh: prov_node_added: net_idx 0x0000 addr 0x0001 num_elem 1
[00:00:17.198,547] <dbg> bttester: tester_event: service 0x04 opcode 0x8e
[00:00:17.643,005] <dbg> bttester_mesh: link_close: bearer 0x01
[00:00:17.643,005] <dbg> bttester: tester_event: service 0x04 opcode 0x85
[00:00:20.093,292] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x14 index 0x00
[00:00:20.093,353] <dbg> bttester_mesh: composition_data_get: 
[00:00:20.275,726] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x0003 payload_len 16
[00:00:20.275,756] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:20.314,758] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x0003 payload_len 16
[00:00:20.314,788] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:20.354,156] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x0003 payload_len 14
[00:00:20.354,187] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:20.357,849] <dbg> bttester_mesh: model_recv_ev: src 0x0001 dst 0x0003 payload_len 26
[00:00:20.357,879] <dbg> bttester: tester_event: service 0x04 opcode 0x8f
[00:00:20.500,427] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x14 index 0x00
[00:00:20.500,488] <dbg> bttester_mesh: composition_data_get: 
[00:00:20.683,319] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x0003 payload_len 16
[00:00:20.683,349] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:20.721,130] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x0003 payload_len 16
[00:00:20.721,160] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:20.777,191] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x0003 payload_len 16
[00:00:20.777,221] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:20.816,162] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x0003 payload_len 16
[00:00:20.816,192] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:20.873,565] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x0003 payload_len 16
[00:00:20.873,596] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:20.911,895] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x0003 payload_len 12
[00:00:20.911,926] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:20.915,435] <dbg> bttester_mesh: model_recv_ev: src 0x0001 dst 0x0003 payload_len 60
[00:00:20.915,466] <dbg> bttester: tester_event: service 0x04 opcode 0x8f
[00:00:23.089,904] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x77 index 0x00
[00:00:23.089,965] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x77 index 0x00 status 0x00
[00:00:23.295,013] <dbg> bttester_gap: le_connected: C0:07:E8:1C:28:DF (public): 0x00
[00:00:23.295,013] <dbg> bttester: tester_event: service 0x01 opcode 0x82
[00:00:25.119,842] <dbg> bttester: cmd_handler: cmd service 0x02 opcode 0x0b index 0x00
[00:00:25.119,873] <dbg> bttester_gatt: gatt_buf_add: 1/2048 used
[00:00:25.196,258] <dbg> bttester_gatt: gatt_buf_add: 8/2048 used
[00:00:25.196,289] <dbg> bttester_gatt: gatt_buf_add: 15/2048 used
[00:00:25.196,319] <dbg> bttester_gatt: gatt_buf_add: 22/2048 used
[00:00:25.296,234] <dbg> bttester_gatt: gatt_buf_add: 29/2048 used
[00:00:25.296,264] <dbg> bttester_gatt: gatt_buf_add: 36/2048 used
[00:00:25.396,209] <dbg> bttester: tester_rsp_full: service 0x02 opcode 0x0b
[00:00:27.846,466] <wrn> bt_mesh_gatt_client: [UNSUBSCRIBED]
[00:00:27.846,588] <dbg> bttester_gap: le_disconnected: C0:07:E8:1C:28:DF (public): 0x13
[00:00:27.846,588] <dbg> bttester: tester_event: service 0x01 opcode 0x83
