*** Booting Zephyr OS build v4.0.0-1231-g6c7b38f5fa1c ***
[00:00:00.250,976] <dbg> bttester: tester_init: Initializing tester
[00:00:05.950,927] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:05.956,909] <inf> fs_nvs: 8 Sectors of 4096 bytes
[00:00:05.956,939] <inf> fs_nvs: alloc wra: 1, f48
[00:00:05.956,939] <inf> fs_nvs: data wra: 1, 140
[00:00:05.961,730] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.961,914] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.962,066] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.962,249] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.962,402] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.962,585] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.962,768] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.962,921] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.963,104] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.963,287] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.963,439] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.963,623] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.963,775] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.963,897] <inf> bt_hci_core: HW Platform: Nordic Semiconductor (0x0002)
[00:00:05.963,928] <inf> bt_hci_core: HW Variant: nRF52x (0x0002)
[00:00:05.963,958] <inf> bt_hci_core: Firmware: Standard Bluetooth controller (0x00) Version 4.0 Build 99
[00:00:05.964,050] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.964,233] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.964,477] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.964,569] <inf> bt_hci_core: No ID address. App must call settings_load()
[00:00:05.964,599] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.029,998] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:06.030,029] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.057,525] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x04 index 0x00
[00:00:06.057,556] <wrn> bttester_mesh: Loading default comp data
[00:00:06.057,769] <wrn> bt_mesh_access: Unused space in relation list: 3
[00:00:06.502,441] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x04 index 0x00 status 0x00
[00:00:06.539,031] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:06.539,062] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.566,772] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x03 index 0x00
[00:00:12.674,072] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x02 index 0x00
[00:00:12.674,102] <dbg> bttester_mesh: config_prov: 
[00:00:12.674,133] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x02 index 0x00 status 0x00
[00:00:12.704,803] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x78 index 0x00
[00:00:12.704,833] <dbg> bttester_mesh: start: 
Loading stored settings
[00:00:12.708,099] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.708,282] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.708,496] <inf> bt_hci_core: Identity: DC:E7:76:C4:1F:70 (random)
[00:00:12.708,526] <inf> bt_hci_core: HCI: version 5.4 (0x0d) revision 0x0000, manufacturer 0x05f1
[00:00:12.708,557] <inf> bt_hci_core: LMP: version 5.4 (0x0d) subver 0xffff
[00:00:12.713,500] <inf> bt_mesh_provisionee: Device UUID: 41263c30-8afd-4565-a955-4b16e864510e
[00:00:12.713,623] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.713,775] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.714,599] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.714,782] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.715,057] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.715,362] <inf> bt_mesh_provisionee: Device UUID: 41263c30-8afd-4565-a955-4b16e864510e
[00:00:12.715,362] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x78 index 0x00 status 0x00
[00:00:12.716,094] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.716,705] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.716,918] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.717,102] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.717,407] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.717,651] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.717,926] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.718,139] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.718,353] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.718,719] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.718,963] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.765,258] <dbg> bttester_mesh: link_open: bearer 0x01
[00:00:12.765,289] <dbg> bttester: tester_event: service 0x04 opcode 0x84
[00:00:12.774,414] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.774,597] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.774,841] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.828,613] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.828,826] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.829,040] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.882,202] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.882,354] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.882,568] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.882,751] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.883,056] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.883,300] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.883,575] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.883,758] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.883,941] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.884,124] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.884,674] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.341,461] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.341,583] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.341,827] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.342,010] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.342,224] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.342,681] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.342,926] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.396,759] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.396,911] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.397,125] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.397,338] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.397,613] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.437,713] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.437,835] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.438,110] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.438,293] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.438,598] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.438,812] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.439,056] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.442,901] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.443,054] <wrn> net_buf: Timeout discarded. No blocking in syswq
