[00:01:28.039,886] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:01:28.040,008] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:01:28.040,252] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:01:28.040,435] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:01:28.040,649] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:01:28.041,076] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:01:28.041,320] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:01:28.045,196] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:01:28.045,379] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:01:28.045,562] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:01:28.045,776] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:01:28.046,051] <wrn> net_buf: Timeout discarded. No blocking in syswq
*** Booting Zephyr OS build v4.0.0-2079-g85e83038613a ***
[00:00:00.250,793] <dbg> bttester: tester_init: Initializing tester
[00:00:06.471,740] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:06.475,952] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.476,104] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.476,287] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.476,470] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.476,623] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.476,806] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.476,959] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.477,111] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.477,294] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.477,478] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.477,630] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.477,813] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.477,966] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.478,088] <inf> bt_hci_core: HW Platform: Nordic Semiconductor (0x0002)
[00:00:06.478,118] <inf> bt_hci_core: HW Variant: nRF52x (0x0002)
[00:00:06.478,149] <inf> bt_hci_core: Firmware: Standard Bluetooth controller (0x00) Version 4.0 Build 99
[00:00:06.478,240] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.478,424] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.478,607] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.478,759] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.478,942] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.479,187] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.479,370] <inf> bt_hci_core: Identity: DC:E7:76:C4:1F:70 (random)
[00:00:06.479,431] <inf> bt_hci_core: HCI: version 5.4 (0x0d) revision 0x0000, manufacturer 0x05f1
[00:00:06.479,461] <inf> bt_hci_core: LMP: version 5.4 (0x0d) subver 0xffff
[00:00:06.479,461] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.504,302] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:06.504,333] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.541,412] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:06.541,442] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
