[00:00:27.600,585] <wrn> net_buf: Timeout discarded. No blocking in syswq
*** Booting Zephyr OS build v4.0.0-2079-g85e83038613a ***
[00:00:00.250,732] <dbg> bttester: tester_init: Initializing tester
[00:00:05.960,266] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:05.964,569] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.964,752] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.964,935] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.965,118] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.965,270] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.965,454] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.965,606] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.965,759] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.965,942] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.966,125] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.966,308] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.966,461] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.966,644] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.966,766] <inf> bt_hci_core: HW Platform: Nordic Semiconductor (0x0002)
[00:00:05.966,796] <inf> bt_hci_core: HW Variant: nRF52x (0x0002)
[00:00:05.966,827] <inf> bt_hci_core: Firmware: Standard Bluetooth controller (0x00) Version 4.0 Build 99
[00:00:05.966,918] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.967,102] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.967,285] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.967,437] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.967,620] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.967,864] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.968,048] <inf> bt_hci_core: Identity: DC:E7:76:C4:1F:70 (random)
[00:00:05.968,109] <inf> bt_hci_core: HCI: version 5.4 (0x0d) revision 0x0000, manufacturer 0x05f1
[00:00:05.968,139] <inf> bt_hci_core: LMP: version 5.4 (0x0d) subver 0xffff
[00:00:05.968,139] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:05.987,670] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x03 index 0x00
[00:00:06.480,072] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:06.480,133] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:15.535,369] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x08 index 0x00
[00:00:15.579,956] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x0a index 0x00
[00:00:15.580,078] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.580,261] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.580,444] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.580,627] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.580,932] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.004,425] <dbg> bttester_gap: le_connected: C0:07:E8:1C:28:DF (public): 0x00
[00:00:16.004,455] <dbg> bttester: tester_event: service 0x01 opcode 0x82
[00:00:16.006,134] <dbg> bttester: tester_event: service 0x01 opcode 0x80
[00:00:16.007,263] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.007,385] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.007,507] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.007,629] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.004,302] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.130,279] <dbg> bttester: tester_event: service 0x01 opcode 0x88
[00:00:24.068,054] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.297,882] <dbg> bttester: tester_event: service 0x01 opcode 0x89
[00:00:24.381,927] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.382,110] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.382,263] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:26.693,328] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:26.818,328] <dbg> bttester: tester_event: service 0x01 opcode 0x89
[00:00:32.034,606] <dbg> bttester: cmd_handler: cmd service 0x02 opcode 0x17 index 0x00
[00:00:32.130,432] <dbg> bttester: tester_rsp_full: service 0x02 opcode 0x17
[00:00:33.443,389] <dbg> bttester_gap: le_disconnected: C0:07:E8:1C:28:DF (public): 0x13
[00:00:33.443,420] <dbg> bttester: tester_event: service 0x01 opcode 0x83
