[00:00:00.932,861] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:00.933,044] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:00.933,197] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:00.933,349] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:00.933,532] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:00.933,715] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:00.933,868] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:00.934,051] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:00.934,234] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:00.934,326] <inf> bt_hci_core: HW Platform: Nordic Semiconductor (0x0002)
[00:00:00.934,356] <inf> bt_hci_core: HW Variant: nRF52x (0x0002)
[00:00:00.934,387] <inf> bt_hci_core: Firmware: Standard Bluetooth controller (0x00) Version 4.0 Build 99
[00:00:00.934,478] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:00.934,661] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:00.934,844] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:00.935,028] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:00.935,211] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:00.935,424] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:00.935,638] <inf> bt_hci_core: Identity: DC:E7:76:C4:1F:70 (random)
[00:00:00.935,668] <inf> bt_hci_core: HCI: version 5.4 (0x0d) revision 0x0000, manufacturer 0x05f1
[00:00:00.935,699] <inf> bt_hci_core: LMP: version 5.4 (0x0d) subver 0xffff
[00:00:00.935,729] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:00.956,665] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:00.956,665] <wrn> bttester_core: unknown id: 0x04
[00:00:00.956,695] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x01
*** Booting Zephyr OS build v4.0.0-2762-g99a503e6613b ***
[00:00:00.250,793] <dbg> bttester: tester_init: Initializing tester
[00:00:06.012,420] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:06.016,448] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.016,601] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.016,784] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.016,967] <wrn> net_buf: Timeout discarded. No blocking in syswq
