*** Booting Zephyr OS build v3.7.0-4339-g1ec5ce05f9f8 ***
[00:00:00.250,732] <dbg> bttester: tester_init: Initializing tester
[00:00:05.993,957] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.994,140] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.994,323] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.994,537] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.994,720] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.994,873] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.995,056] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.995,208] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.995,391] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.995,544] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.995,758] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.995,941] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.996,093] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.996,215] <inf> bt_hci_core: HW Platform: Nordic Semiconductor (0x0002)
[00:00:05.996,246] <inf> bt_hci_core: HW Variant: nRF52x (0x0002)
[00:00:05.996,276] <inf> bt_hci_core: Firmware: Standard Bluetooth controller (0x00) Version 3.7 Build 99
[00:00:05.996,368] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.996,582] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.996,765] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.996,948] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.997,131] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.997,375] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.997,558] <inf> bt_hci_core: Identity: DC:E7:76:C4:1F:70 (random)
[00:00:05.997,619] <inf> bt_hci_core: HCI: version 5.4 (0x0d) revision 0x0000, manufacturer 0x05f1
[00:00:05.997,650] <inf> bt_hci_core: LMP: version 5.4 (0x0d) subver 0xffff
[00:00:06.146,972] <wrn> bttester_mesh: Loading default comp data
[00:00:06.147,216] <wrn> bt_mesh_access: Unused space in relation list: 2
[00:00:24.897,277] <dbg> bttester_mesh: config_prov: 
[00:00:24.938,903] <dbg> bttester_mesh: start: 
[00:00:24.939,025] <inf> bt_mesh_provisionee: Device UUID: 42c0cfcb-8e14-4bb1-afea-37a503baba31
[00:00:24.939,147] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.939,331] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.939,971] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.940,155] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.940,429] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.940,765] <inf> bt_mesh_provisionee: Device UUID: 42c0cfcb-8e14-4bb1-afea-37a503baba31
[00:00:24.942,077] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.942,230] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.942,413] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.997,253] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.997,436] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.997,619] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:25.048,889] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:25.049,011] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:25.049,102] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:25.049,194] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:25.049,255] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:25.049,346] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:25.049,468] <wrn> net_buf: Timeout discarded. No blocking in syswq
