[00:00:20.853,179] <dbg> bttester: tester_event: service 0x03 opcode 0x82
[00:00:20.854,766] <dbg> bttester_gap: le_disconnected: C0:07:E8:1C:28:DF (public): 0x08
[00:00:20.854,797] <dbg> bttester: tester_event: service 0x01 opcode 0x83
*** Booting Zephyr OS build v4.0.0-1675-g9cebb3ff6339 ***
[00:00:00.250,793] <dbg> bttester: tester_init: Initializing tester
[00:00:05.957,641] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:05.961,730] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.961,914] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.962,066] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.962,249] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.962,402] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.962,585] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.962,738] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.962,890] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.963,073] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.963,256] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.963,409] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.963,592] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.963,745] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.963,867] <inf> bt_hci_core: HW Platform: Nordic Semiconductor (0x0002)
[00:00:05.963,897] <inf> bt_hci_core: HW Variant: nRF52x (0x0002)
[00:00:05.963,928] <inf> bt_hci_core: Firmware: Standard Bluetooth controller (0x00) Version 4.0 Build 99
[00:00:05.964,019] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.964,202] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.964,385] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.964,538] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.964,721] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.964,965] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.965,148] <inf> bt_hci_core: Identity: DC:E7:76:C4:1F:70 (random)
[00:00:05.965,209] <inf> bt_hci_core: HCI: version 5.4 (0x0d) revision 0x0000, manufacturer 0x05f1
[00:00:05.965,240] <inf> bt_hci_core: LMP: version 5.4 (0x0d) subver 0xffff
[00:00:05.965,240] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.031,829] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:06.031,860] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.095,062] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x03 index 0x00
[00:00:06.558,776] <dbg> bttester: cmd_handler: cmd service 0x03 opcode 0x05 index 0x00
[00:00:06.558,807] <dbg> bttester: tester_rsp_with_index: service 0x03 opcode 0x05 index 0x00 status 0x00
[00:00:13.635,009] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x0e index 0x00
[00:00:13.635,650] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.635,772] <dbg> bttester: tester_rsp_with_index: service 0x01 opcode 0x0e index 0x00 status 0x00
[00:00:13.642,517] <dbg> bttester_gap: le_connected: C0:07:E8:1C:28:DF (public): 0x00
[00:00:13.642,517] <dbg> bttester: tester_event: service 0x01 opcode 0x82
[00:00:13.644,287] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.644,439] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.644,531] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.644,683] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.655,487] <dbg> bttester: cmd_handler: cmd service 0x03 opcode 0x02 index 0x00
[00:00:15.743,682] <dbg> bttester: tester_event: service 0x03 opcode 0x81
[00:00:15.863,708] <dbg> bttester: tester_event: service 0x03 opcode 0x83
[00:00:15.865,264] <wrn> bt_conn: Timeout discarded. No blocking in syswq.
