*** Booting Zephyr OS build v4.0.0-rc2 ***
[00:00:00.250,762] <dbg> bttester: tester_init: Initializing tester
[00:00:05.951,049] <dbg> bttester: cmd_handler: cmd service 0 opcode 3 index 255
[00:00:05.955,108] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.955,291] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.955,474] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.955,657] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.955,810] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.955,963] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.956,115] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.956,298] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.956,451] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.956,634] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.956,787] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.956,970] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.957,122] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.957,244] <inf> bt_hci_core: HW Platform: Nordic Semiconductor (0x0002)
[00:00:05.957,275] <inf> bt_hci_core: HW Variant: nRF52x (0x0002)
[00:00:05.957,305] <inf> bt_hci_core: Firmware: Standard Bluetooth controller (0x00) Version 4.0 Build 0
[00:00:05.957,397] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.957,580] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.957,763] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.957,916] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.958,099] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.958,343] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.958,526] <inf> bt_hci_core: Identity: DC:E7:76:C4:1F:70 (random)
[00:00:05.958,557] <inf> bt_hci_core: HCI: version 5.4 (0x0d) revision 0x0000, manufacturer 0x05f1
[00:00:05.958,618] <inf> bt_hci_core: LMP: version 5.4 (0x0d) subver 0xffff
[00:00:05.958,618] <dbg> bttester: tester_rsp_with_index: service 0 opcode 3 index 255 status 0
[00:00:06.009,002] <dbg> bttester: cmd_handler: cmd service 0 opcode 3 index 255
[00:00:06.009,033] <dbg> bttester: tester_rsp_with_index: service 0 opcode 3 index 255 status 0
[00:00:06.077,453] <dbg> bttester: cmd_handler: cmd service 0 opcode 3 index 255
[00:00:06.077,484] <dbg> bttester: tester_rsp_with_index: service 0 opcode 3 index 255 status 0
[00:00:06.135,589] <dbg> bttester: cmd_handler: cmd service 4 opcode 4 index 0
[00:00:06.135,620] <wrn> bttester_mesh: Loading default comp data
[00:00:06.135,864] <wrn> bt_mesh_access: Unused space in relation list: 2
[00:00:06.396,362] <dbg> bttester: tester_rsp_with_index: service 4 opcode 4 index 0 status 0
[00:00:06.438,018] <dbg> bttester: cmd_handler: cmd service 1 opcode 3 index 0
[00:00:11.618,164] <dbg> bttester: cmd_handler: cmd service 4 opcode 2 index 0
[00:00:11.618,225] <dbg> bttester_mesh: config_prov: 
[00:00:11.618,225] <dbg> bttester: tester_rsp_with_index: service 4 opcode 2 index 0 status 0
[00:00:11.650,451] <dbg> bttester: cmd_handler: cmd service 4 opcode 120 index 0
[00:00:11.650,482] <dbg> bttester_mesh: start: 
[00:00:11.650,604] <inf> bt_mesh_provisionee: Device UUID: a85881fb-1364-4195-a38a-44bc68bd782b
[00:00:11.650,726] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.650,878] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.651,672] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.651,855] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.652,160] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.652,435] <inf> bt_mesh_provisionee: Device UUID: a85881fb-1364-4195-a38a-44bc68bd782b
[00:00:11.652,465] <dbg> bttester: tester_rsp_with_index: service 4 opcode 120 index 0 status 0
[00:00:11.653,778] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.653,900] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.654,083] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.708,282] <dbg> bttester_mesh: link_open: bearer 0x01
[00:00:11.708,312] <dbg> bttester: tester_event: service 4 opcode 132
[00:00:11.713,958] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.714,141] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.714,355] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.772,064] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.772,216] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.772,399] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.825,439] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.825,531] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.825,653] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.825,714] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.825,805] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.825,866] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.825,988] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.826,141] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.826,232] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.826,354] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.826,507] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.826,538] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.826,599] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.826,721] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.826,812] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.826,873] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.826,934] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.826,995] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.827,117] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.827,239] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.872,467] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.872,589] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.872,741] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.872,772] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.872,833] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.872,955] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.873,046] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.873,138] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.873,504] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.873,535] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.873,626] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.873,779] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.928,985] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.929,016] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.929,077] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.929,199] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.929,260] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.929,351] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.929,412] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.929,504] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.929,626] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.929,748] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.973,052] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.973,175] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.973,358] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.973,388] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.973,449] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.973,541] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.973,663] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.973,724] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.974,304] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.974,365] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.974,456] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.974,578] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.978,332] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.978,363] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.978,393] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.978,515] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.978,607] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.978,698] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.978,759] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.978,820] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.978,942] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.979,064] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.173,797] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.173,919] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.174,072] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.174,438] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.174,499] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.174,621] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.174,713] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.174,774] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.175,415] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.175,445] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.175,567] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.175,689] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.228,912] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.228,942] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.229,003] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.229,125] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.229,187] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.229,278] <wrn> net_buf: Timeout discarded. No blocking in syswq
