[00:00:17.236,724] <dbg> bttester: tester_event: service 0x03 opcode 0x82
[00:00:17.238,220] <dbg> bttester_gap: le_disconnected: C0:07:E8:1C:28:DF (public): 0x08
[00:00:17.238,220] <dbg> bttester: tester_event: service 0x01 opcode 0x83
*** Booting Zephyr OS build v4.0.0-2762-g99a503e6613b ***
[00:00:00.250,823] <dbg> bttester: tester_init: Initializing tester
[00:00:05.995,300] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:05.999,816] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.000,000] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.000,152] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.000,335] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.000,518] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.000,671] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.000,823] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.001,007] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.001,159] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.001,342] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.001,525] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.001,678] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.001,861] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.001,983] <inf> bt_hci_core: HW Platform: Nordic Semiconductor (0x0002)
[00:00:06.002,014] <inf> bt_hci_core: HW Variant: nRF52x (0x0002)
[00:00:06.002,044] <inf> bt_hci_core: Firmware: Standard Bluetooth controller (0x00) Version 4.0 Build 99
[00:00:06.002,136] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.002,319] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.002,471] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.002,655] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.002,838] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.003,082] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.003,265] <inf> bt_hci_core: Identity: DC:E7:76:C4:1F:70 (random)
[00:00:06.003,295] <inf> bt_hci_core: HCI: version 5.4 (0x0d) revision 0x0000, manufacturer 0x05f1
[00:00:06.003,326] <inf> bt_hci_core: LMP: version 5.4 (0x0d) subver 0xffff
[00:00:06.003,356] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.009,613] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:06.009,613] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.043,426] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x03 index 0x00
[00:00:06.781,005] <dbg> bttester: cmd_handler: cmd service 0x03 opcode 0x05 index 0x00
[00:00:06.781,036] <dbg> bttester: tester_rsp_with_index: service 0x03 opcode 0x05 index 0x00 status 0x00
[00:00:11.799,530] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x0e index 0x00
[00:00:11.800,140] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.800,262] <dbg> bttester: tester_rsp_with_index: service 0x01 opcode 0x0e index 0x00 status 0x00
[00:00:11.868,164] <dbg> bttester_gap: le_connected: C0:07:E8:1C:28:DF (public): 0x00
[00:00:11.868,194] <dbg> bttester: tester_event: service 0x01 opcode 0x82
[00:00:11.869,903] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.870,056] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.870,147] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.870,300] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.820,800] <dbg> bttester: cmd_handler: cmd service 0x03 opcode 0x02 index 0x00
[00:00:13.909,362] <dbg> bttester: tester_event: service 0x03 opcode 0x81
[00:00:14.089,385] <dbg> bttester: tester_event: service 0x03 opcode 0x83
[00:00:14.091,186] <wrn> bt_conn: Timeout discarded. No blocking in syswq.
