[00:00:06.002,990] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.003,143] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.003,265] <inf> bt_hci_core: HW Platform: Nordic Semiconductor (0x0002)
[00:00:06.003,295] <inf> bt_hci_core: HW Variant: nRF52x (0x0002)
[00:00:06.003,326] <inf> bt_hci_core: Firmware: Standard Bluetooth controller (0x00) Version 4.0 Build 99
[00:00:06.003,417] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.003,601] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.003,784] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.003,967] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.004,150] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.004,364] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.004,577] <inf> bt_hci_core: Identity: DC:E7:76:C4:1F:70 (random)
[00:00:06.004,608] <inf> bt_hci_core: HCI: version 5.4 (0x0d) revision 0x0000, manufacturer 0x05f1
[00:00:06.004,638] <inf> bt_hci_core: LMP: version 5.4 (0x0d) subver 0xffff
[00:00:06.004,669] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.022,277] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:06.022,308] <wrn> bttester_core: unknown id: 0x04
[00:00:06.022,308] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x01
*** Booting Zephyr OS build v4.0.0-735-geb4f2fb44a0e ***
[00:00:00.250,793] <dbg> bttester: tester_init: Initializing tester
[00:00:05.973,175] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:05.977,203] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.977,386] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.977,539] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.977,722] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.977,905] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.978,057] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.978,210] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.978,393] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.978,546] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.978,729] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.978,912] <wrn> net_buf: Timeout discarded. No blocking in syswq
