[00:00:15.910,278] <dbg> bttester: tester_event: service 0x03 opcode 0x82
[00:00:15.911,773] <dbg> bttester_gap: le_disconnected: C0:07:E8:1C:28:DF (public): 0x08
[00:00:15.911,773] <dbg> bttester: tester_event: service 0x01 opcode 0x83
*** Booting Zephyr OS build v4.0.0-1231-g6c7b38f5fa1c ***
[00:00:00.250,793] <dbg> bttester: tester_init: Initializing tester
[00:00:06.019,409] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:06.023,681] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.023,864] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.024,047] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.024,230] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.024,383] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.024,536] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.024,719] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.024,871] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.025,024] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.025,207] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.025,390] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.025,573] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.025,726] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.025,848] <inf> bt_hci_core: HW Platform: Nordic Semiconductor (0x0002)
[00:00:06.025,878] <inf> bt_hci_core: HW Variant: nRF52x (0x0002)
[00:00:06.025,909] <inf> bt_hci_core: Firmware: Standard Bluetooth controller (0x00) Version 4.0 Build 99
[00:00:06.026,000] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.026,184] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.026,367] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.026,550] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.026,733] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.026,947] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.027,160] <inf> bt_hci_core: Identity: DC:E7:76:C4:1F:70 (random)
[00:00:06.027,191] <inf> bt_hci_core: HCI: version 5.4 (0x0d) revision 0x0000, manufacturer 0x05f1
[00:00:06.027,221] <inf> bt_hci_core: LMP: version 5.4 (0x0d) subver 0xffff
[00:00:06.027,252] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.062,561] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:06.062,561] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.113,586] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x03 index 0x00
[00:00:06.622,283] <dbg> bttester: cmd_handler: cmd service 0x03 opcode 0x05 index 0x00
[00:00:06.622,314] <dbg> bttester: tester_rsp_with_index: service 0x03 opcode 0x05 index 0x00 status 0x00
[00:00:08.671,386] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x0e index 0x00
[00:00:08.671,936] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:08.672,058] <dbg> bttester: tester_rsp_with_index: service 0x01 opcode 0x0e index 0x00 status 0x00
[00:00:08.694,091] <dbg> bttester_gap: le_connected: C0:07:E8:1C:28:DF (public): 0x00
[00:00:08.694,122] <dbg> bttester: tester_event: service 0x01 opcode 0x82
[00:00:08.695,831] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:08.695,983] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:08.696,075] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:08.696,228] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:09.715,423] <dbg> bttester: tester_event: service 0x03 opcode 0x81
[00:00:10.711,486] <dbg> bttester: cmd_handler: cmd service 0x03 opcode 0x04 index 0x00
[00:00:10.711,547] <dbg> bttester: tester_rsp_with_index: service 0x03 opcode 0x04 index 0x00 status 0x00
