[00:00:18.207,061] <dbg> bttester: tester_event: service 0x03 opcode 0x82
[00:00:18.208,496] <dbg> bttester: tester_event: service 0x03 opcode 0x82
[00:00:18.210,021] <dbg> bttester_gap: le_disconnected: C0:07:E8:1C:28:DF (public): 0x08
[00:00:18.210,052] <dbg> bttester: tester_event: service 0x01 opcode 0x83
*** Booting Zephyr OS build v4.0.0-3538-g2a6e5902cc73 ***
[00:00:00.250,762] <dbg> bttester: tester_init: Initializing tester
[00:00:05.979,125] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:05.983,245] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.983,428] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.983,581] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.983,764] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.983,917] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.984,100] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.984,252] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.984,405] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.984,588] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.984,771] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.984,954] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.985,137] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.985,321] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.985,443] <inf> bt_hci_core: HW Platform: Nordic Semiconductor (0x0002)
[00:00:05.985,473] <inf> bt_hci_core: HW Variant: nRF52x (0x0002)
[00:00:05.985,504] <inf> bt_hci_core: Firmware: Standard Bluetooth controller (0x00) Version 4.0 Build 99
[00:00:05.985,595] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.985,778] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.985,961] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.986,145] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.986,328] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.986,572] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.986,785] <inf> bt_hci_core: Identity: DC:E7:76:C4:1F:70 (random)
[00:00:05.986,816] <inf> bt_hci_core: HCI: version 5.4 (0x0d) revision 0x0000, manufacturer 0x05f1
[00:00:05.986,846] <inf> bt_hci_core: LMP: version 5.4 (0x0d) subver 0xffff
[00:00:05.986,877] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.021,392] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:06.021,423] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.059,204] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x03 index 0x00
[00:00:06.578,277] <dbg> bttester: cmd_handler: cmd service 0x03 opcode 0x05 index 0x00
[00:00:06.578,308] <dbg> bttester: tester_rsp_with_index: service 0x03 opcode 0x05 index 0x00 status 0x00
[00:00:13.607,635] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x0e index 0x00
[00:00:13.608,245] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.608,367] <dbg> bttester: tester_rsp_with_index: service 0x01 opcode 0x0e index 0x00 status 0x00
[00:00:13.695,648] <dbg> bttester_gap: le_connected: C0:07:E8:1C:28:DF (public): 0x00
[00:00:13.695,678] <dbg> bttester: tester_event: service 0x01 opcode 0x82
[00:00:13.697,418] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.697,540] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.697,631] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.697,784] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.641,815] <dbg> bttester: cmd_handler: cmd service 0x03 opcode 0x02 index 0x00
[00:00:15.736,846] <dbg> bttester: tester_event: service 0x03 opcode 0x81
[00:00:15.738,769] <dbg> bttester: tester_event: service 0x03 opcode 0x81
[00:00:15.856,811] <dbg> bttester: tester_event: service 0x03 opcode 0x84
