*** Booting Zephyr OS build v4.2.0-694-g5c7c3980eb06 ***
WARNING: Using a potentially insecure PSA ITS encryption key provider.
[00:00:00.389,831] <wrn> secure_storage: Using a potentially insecure PSA ITS encryption key provider.
[00:00:00.393,280] <inf> fs_nvs: 8 Sectors of 4096 bytes
[00:00:00.393,280] <inf> fs_nvs: alloc wra: 3, 8b0
[00:00:00.393,280] <inf> fs_nvs: data wra: 3, 818
[00:00:00.393,371] <dbg> bttester: tester_init: Initializing tester
[00:01:04.359,344] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:01:04.365,447] <inf> bt_hci_core: HW Platform: Nordic Semiconductor (0x0002)
[00:01:04.365,478] <inf> bt_hci_core: HW Variant: nRF52x (0x0002)
[00:01:04.365,509] <inf> bt_hci_core: Firmware: Standard Bluetooth controller (0x00) Version 4.2 Build 99
[00:01:04.365,905] <inf> bt_hci_core: No ID address. App must call settings_load()
[00:01:04.365,936] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:01:04.397,705] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x01 index 0xff
[00:01:04.449,737] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:01:04.449,737] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:01:04.513,397] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x01 index 0xff
[00:01:04.582,824] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x04 index 0x00
[00:01:04.582,824] <wrn> bttester_mesh: Loading default comp data
[00:01:04.583,068] <wrn> bt_mesh_access: Unused space in relation list: 3
[00:01:05.012,359] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x04 index 0x00 status 0x00
[00:01:05.030,639] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:01:05.030,670] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:01:05.078,308] <dbg> bttester: cmd_handler: cmd service 0x05 opcode 0x01 index 0xff
[00:01:05.078,308] <dbg> bttester: tester_rsp_with_index: service 0x05 opcode 0x01 index 0xff status 0x02
[00:01:05.115,722] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x03 index 0x00
[00:01:09.225,158] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x02 index 0x00
[00:01:09.225,219] <dbg> bttester_mesh: config_prov: 
[00:01:09.225,219] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x02 index 0x00 status 0x00
[00:01:09.242,553] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x78 index 0x00
[00:01:09.242,614] <dbg> bttester_mesh: start: 
[00:01:09.242,614] <inf> bttester_mesh: Loading stored setting

[00:01:09.479,949] <inf> bt_hci_core: HCI transport: Controller
[00:01:09.480,041] <inf> bt_hci_core: Identity: DC:E7:76:C4:1F:70 (random)
[00:01:09.480,072] <inf> bt_hci_core: HCI: version 5.4 (0x0d) revision 0x0000, manufacturer 0x05f1
[00:01:09.480,102] <inf> bt_hci_core: LMP: version 5.4 (0x0d) subver 0xffff
[00:01:09.509,246] <dbg> bttester_mesh: prov_complete: net_idx 0x0000 addr 0x0002
[00:01:09.509,277] <dbg> bttester: tester_event: service 0x04 opcode 0x83
[00:01:09.509,765] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x78 index 0x00 status 0x00
[00:01:09.551,422] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x05 index 0x00
[00:01:09.551,422] <dbg> bttester_mesh: reset: 
[00:01:09.683,685] <dbg> bttester_mesh: dfd_srv_del: Deleting the firmware image from the distributor.
[00:01:11.286,254] <dbg> bttester_mesh: prov_reset: 
[00:01:11.286,376] <inf> bt_mesh_provisionee: Device UUID: caf8463d-943c-4229-a179-854886fc52e7
[00:01:11.287,200] <inf> bt_mesh_provisionee: Device UUID: caf8463d-943c-4229-a179-854886fc52e7
[00:01:11.287,200] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x05 index 0x00 status 0x00
[00:01:11.352,447] <dbg> bttester_mesh: link_open: bearer 0x01
[00:01:11.352,447] <dbg> bttester: tester_event: service 0x04 opcode 0x84
[00:01:43.744,720] <wrn> bt_mesh_pb_adv: Giving up transaction
[00:01:44.280,120] <dbg> bttester_mesh: link_close: bearer 0x01
[00:01:44.280,151] <dbg> bttester: tester_event: service 0x04 opcode 0x85
