*** Booting Zephyr OS build v4.0.0-3538-g2a6e5902cc73 ***
[00:00:00.387,573] <dbg> bttester: tester_init: Initializing tester
[00:00:37.049,957] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:37.054,290] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:37.054,473] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:37.054,656] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:37.054,840] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:37.054,992] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:37.055,145] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:37.055,328] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:37.055,480] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:37.055,633] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:37.055,847] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:37.056,030] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:37.056,213] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:37.056,365] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:37.056,488] <inf> bt_hci_core: HW Platform: Nordic Semiconductor (0x0002)
[00:00:37.056,518] <inf> bt_hci_core: HW Variant: nRF52x (0x0002)
[00:00:37.056,549] <inf> bt_hci_core: Firmware: Standard Bluetooth controller (0x00) Version 4.0 Build 99
[00:00:37.056,640] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:37.056,823] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:37.057,006] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:37.057,189] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:37.057,373] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:37.057,617] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:37.057,800] <inf> bt_hci_core: Identity: DC:E7:76:C4:1F:70 (random)
[00:00:37.057,861] <inf> bt_hci_core: HCI: version 5.4 (0x0d) revision 0x0000, manufacturer 0x05f1
[00:00:37.057,891] <inf> bt_hci_core: LMP: version 5.4 (0x0d) subver 0xffff
[00:00:37.057,891] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:37.082,183] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:37.082,214] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:37.135,101] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:37.135,131] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:37.198,150] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x04 index 0x00
[00:00:37.198,181] <wrn> bttester_mesh: Loading default comp data
[00:00:37.198,425] <wrn> bt_mesh_access: Unused space in relation list: 2
[00:00:37.627,716] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x04 index 0x00 status 0x00
[00:00:37.653,350] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x03 index 0x00
[00:00:45.999,023] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x02 index 0x00
[00:00:45.999,053] <dbg> bttester_mesh: config_prov: 
