*** Booting Zephyr OS build v4.0.0-3538-g2a6e5902cc73 ***
WARNING: Using a potentially insecure PSA ITS encryption key provider.
[00:00:00.250,976] <wrn> secure_storage: Using a potentially insecure PSA ITS encryption key provider.
[00:00:00.255,676] <inf> fs_nvs: 8 Sectors of 4096 bytes
[00:00:00.255,676] <inf> fs_nvs: alloc wra: 3, b30
[00:00:00.255,676] <inf> fs_nvs: data wra: 3, 4c4
[00:00:00.255,737] <dbg> bttester: tester_init: Initializing tester
[00:00:05.994,354] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:05.998,657] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.998,840] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.999,023] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.999,206] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.999,359] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.999,511] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.999,664] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.999,847] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.000,000] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.000,213] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.000,366] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.000,549] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.000,732] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.000,854] <inf> bt_hci_core: HW Platform: Nordic Semiconductor (0x0002)
[00:00:06.000,885] <inf> bt_hci_core: HW Variant: nRF52x (0x0002)
[00:00:06.000,915] <inf> bt_hci_core: Firmware: Standard Bluetooth controller (0x00) Version 4.0 Build 99
[00:00:06.001,007] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.001,190] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.001,434] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.001,556] <inf> bt_hci_core: No ID address. App must call settings_load()
[00:00:06.001,556] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.041,198] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:06.041,198] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.110,443] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x04 index 0x00
[00:00:06.110,473] <wrn> bttester_mesh: Loading default comp data
[00:00:06.110,717] <wrn> bt_mesh_access: Unused space in relation list: 3
[00:00:06.546,264] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x04 index 0x00 status 0x00
[00:00:06.587,829] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:06.587,829] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.645,416] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x03 index 0x00
[00:00:11.783,813] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x02 index 0x00
[00:00:11.783,843] <dbg> bttester_mesh: config_prov: 
[00:00:11.783,874] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x02 index 0x00 status 0x00
[00:00:11.831,756] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x78 index 0x00
[00:00:11.831,817] <dbg> bttester_mesh: start: 
Loading stored settings
[00:00:11.921,936] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.922,088] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.922,302] <inf> bt_hci_core: Identity: DC:E7:76:C4:1F:70 (random)
[00:00:11.922,332] <inf> bt_hci_core: HCI: version 5.4 (0x0d) revision 0x0000, manufacturer 0x05f1
[00:00:11.922,393] <inf> bt_hci_core: LMP: version 5.4 (0x0d) subver 0xffff
[00:00:11.930,908] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.931,091] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.931,701] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.932,037] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.932,220] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.932,525] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.932,678] <dbg> bttester_mesh: prov_complete: net_idx 0x0000 addr 0x0002
[00:00:11.932,708] <dbg> bttester: tester_event: service 0x04 opcode 0x83
[00:00:11.933,135] <wrn> bt_mesh_blob_srv: Abandoning transfer.
[00:00:11.933,380] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.933,624] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.940,887] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x78 index 0x00 status 0x00
[00:00:11.961,639] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.961,822] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.962,005] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.962,188] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.962,493] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.001,434] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x05 index 0x00
[00:00:12.001,464] <dbg> bttester_mesh: reset: 
[00:00:12.001,678] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.679,626] <dbg> bttester_mesh: prov_reset: 
[00:00:12.679,748] <inf> bt_mesh_provisionee: Device UUID: 25dd047f-19da-40d0-80d5-81602b763c67
[00:00:12.683,868] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.684,051] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.684,326] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.684,722] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.684,936] <inf> bt_mesh_provisionee: Device UUID: 25dd047f-19da-40d0-80d5-81602b763c67
[00:00:12.684,936] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x05 index 0x00 status 0x00
[00:00:12.686,553] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.686,706] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.686,920] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.687,103] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.687,469] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.689,941] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.690,216] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.690,399] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.690,612] <wrn> net_buf: Timeout discarded. No blocking in syswq
