[00:00:54.443,328] <dbg> bttester: tester_event: service 0x03 opcode 0x82
[00:00:54.444,946] <dbg> bttester_gap: le_disconnected: C0:07:E8:1C:28:DF (public): 0x08
[00:00:54.444,976] <dbg> bttester: tester_event: service 0x01 opcode 0x83
*** Booting Zephyr OS build v4.0.0-2079-g85e83038613a ***
[00:00:00.250,793] <dbg> bttester: tester_init: Initializing tester
[00:00:05.984,191] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:05.988,403] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.988,586] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.988,739] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.988,922] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.989,105] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.989,257] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.989,410] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.989,593] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.989,746] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.989,929] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.990,112] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.990,295] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.990,447] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.990,570] <inf> bt_hci_core: HW Platform: Nordic Semiconductor (0x0002)
[00:00:05.990,600] <inf> bt_hci_core: HW Variant: nRF52x (0x0002)
[00:00:05.990,631] <inf> bt_hci_core: Firmware: Standard Bluetooth controller (0x00) Version 4.0 Build 99
[00:00:05.990,722] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.990,905] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.991,088] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.991,241] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.991,455] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.991,668] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.991,882] <inf> bt_hci_core: Identity: DC:E7:76:C4:1F:70 (random)
[00:00:05.991,912] <inf> bt_hci_core: HCI: version 5.4 (0x0d) revision 0x0000, manufacturer 0x05f1
[00:00:05.991,943] <inf> bt_hci_core: LMP: version 5.4 (0x0d) subver 0xffff
[00:00:05.991,973] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.042,785] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:06.042,816] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.084,564] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x03 index 0x00
[00:00:06.532,958] <dbg> bttester: cmd_handler: cmd service 0x03 opcode 0x05 index 0x00
[00:00:06.532,989] <dbg> bttester: tester_rsp_with_index: service 0x03 opcode 0x05 index 0x00 status 0x00
[00:00:13.593,078] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x0e index 0x00
[00:00:13.593,627] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.593,719] <dbg> bttester: tester_rsp_with_index: service 0x01 opcode 0x0e index 0x00 status 0x00
[00:00:13.620,605] <dbg> bttester_gap: le_connected: C0:07:E8:1C:28:DF (public): 0x00
[00:00:13.620,605] <dbg> bttester: tester_event: service 0x01 opcode 0x82
[00:00:13.622,436] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.622,558] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.622,680] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.622,802] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.643,310] <dbg> bttester: cmd_handler: cmd service 0x03 opcode 0x02 index 0x00
[00:00:14.761,810] <dbg> bttester: tester_event: service 0x03 opcode 0x81
[00:00:14.763,854] <dbg> bttester: tester_event: service 0x03 opcode 0x81
[00:00:15.001,770] <dbg> bttester: tester_event: service 0x03 opcode 0x84
