*** Booting Zephyr OS build zephyr-v3.5.0-1322-g1088846e9a47 ***
[00:00:00.253,326] <dbg> bttester: tester_init: Initializing tester
[00:00:07.312,408] <inf> bt_hci_core: HW Platform: Nordic Semiconductor (0x0002)
[00:00:07.312,438] <inf> bt_hci_core: HW Variant: nRF53x (0x0003)
[00:00:07.312,469] <inf> bt_hci_core: Firmware: Standard Bluetooth controller (0x00) Version 3.5 Build 99
[00:00:07.314,605] <inf> bt_hci_core: Identity: D7:B8:1B:0B:51:C3 (random)
[00:00:07.314,636] <inf> bt_hci_core: HCI: version 5.4 (0x0d) revision 0x0000, manufacturer 0x05f1
[00:00:07.314,666] <inf> bt_hci_core: LMP: version 5.4 (0x0d) subver 0xffff
[00:00:07.677,551] <dbg> bttester_gap: set_io_cap: io_cap: 0
[00:00:19.461,578] <dbg> bt_vcp_vol_ctlr: primary_discover_func: [ATTRIBUTE] handle 0x00A0
[00:00:19.461,608] <dbg> bt_vcp_vol_ctlr: primary_discover_func: Primary discover complete
[00:00:19.561,645] <dbg> bt_vcp_vol_ctlr: vcs_discover_func: [ATTRIBUTE] handle 0x00A3
[00:00:19.561,645] <dbg> bt_vcp_vol_ctlr: vcs_discover_func: Volume state
[00:00:19.561,767] <dbg> bt_vcp_vol_ctlr: vcs_discover_func: Subscribed to handle 0x00A3
[00:00:19.561,798] <dbg> bt_vcp_vol_ctlr: vcs_discover_func: [ATTRIBUTE] handle 0x00A6
[00:00:19.561,798] <dbg> bt_vcp_vol_ctlr: vcs_discover_func: Flags
[00:00:19.561,859] <dbg> bt_vcp_vol_ctlr: vcs_discover_func: Subscribed to handle 0x00A6
[00:00:19.561,889] <dbg> bt_vcp_vol_ctlr: vcs_discover_func: [ATTRIBUTE] handle 0x00A9
[00:00:19.561,889] <dbg> bt_vcp_vol_ctlr: vcs_discover_func: Control Point
[00:00:19.861,602] <dbg> bt_vcp_vol_ctlr: vcs_discover_func: Setup complete for vol_ctlr
[00:00:20.161,621] <dbg> bt_vcp_vol_ctlr: vcs_discover_include_func: [ATTRIBUTE] handle 0x00A1
[00:00:20.161,682] <dbg> bt_vcp_vol_ctlr: vcs_discover_include_func: Include UUID 1843
[00:00:20.961,578] <dbg> bt_vcp_vol_ctlr: vcs_discover_include_func: [ATTRIBUTE] handle 0x00A2
[00:00:20.961,669] <dbg> bt_vcp_vol_ctlr: vcs_discover_include_func: Include UUID 1845
[00:00:21.661,560] <dbg> bt_vcp_vol_ctlr: vcs_discover_include_func: Discover include complete for vol_ctlr: 1 AICS and 1 VOCS
[00:00:21.661,590] <dbg> bttester_vcp: vcp_vol_ctlr_discover_cb: Discovery done with 1 VOCS, 1 AICS
[00:00:22.803,100] <dbg> bttester_vcp: vcp_state_read: VCP State read
[00:00:22.861,572] <dbg> bt_vcp_vol_ctlr: vcp_vol_ctlr_read_vol_state_cb: Volume 10, mute 0, counter 5
[00:00:22.862,792] <dbg> bttester_vcp: vcp_vol_ctlr_state_cb: VCP Volume CTLR State callback
[00:00:23.980,529] <dbg> bttester_vcp: vcp_ctlr_set_vol: VCP CTLR Set absolute volume 10
[00:00:24.061,553] <dbg> bt_vcp_vol_ctlr: vcp_vol_ctlr_write_vcs_cp_cb: err: 0x00
[00:00:24.062,713] <dbg> bttester_vcp: vcp_vol_ctlr_set_vol_cb: VCP CTLR Set absolute volume callback
