*** Booting Zephyr OS build zephyr-v3.5.0-1951-gbf6c2fcde81e ***
[00:00:00.253,326] <dbg> bttester: tester_init: Initializing tester
[00:00:07.256,134] <inf> bt_hci_core: HW Platform: Nordic Semiconductor (0x0002)
[00:00:07.256,164] <inf> bt_hci_core: HW Variant: nRF53x (0x0003)
[00:00:07.256,195] <inf> bt_hci_core: Firmware: Standard Bluetooth controller (0x00) Version 3.5 Build 99
[00:00:07.258,392] <inf> bt_hci_core: Identity: D7:B8:1B:0B:51:C3 (random)
[00:00:07.258,422] <inf> bt_hci_core: HCI: version 5.4 (0x0d) revision 0x0000, manufacturer 0x05f1
[00:00:07.258,453] <inf> bt_hci_core: LMP: version 5.4 (0x0d) subver 0xffff
[00:00:14.210,449] <dbg> bttester_bap: broadcast_sink_setup: 
[00:00:14.273,193] <dbg> bttester_bap: broadcast_scan_start: 
[00:00:14.365,203] <dbg> bttester_bap: baa_check: Found BAA with ID 0xE68B84, addr F6:B1:5F:C9:37:A1 (random), sid 0x00, inter
[00:00:15.075,836] <dbg> bttester_bap: baa_check: Found BAA with ID 0xE68B84, addr F6:B1:5F:C9:37:A1 (random), sid 0x00, inter
[00:00:15.678,344] <dbg> bttester_bap: baa_check: Found BAA with ID 0xE68B84, addr F6:B1:5F:C9:37:A1 (random), sid 0x00, inter
[00:00:16.398,956] <dbg> bttester_bap: baa_check: Found BAA with ID 0xE68B84, addr F6:B1:5F:C9:37:A1 (random), sid 0x00, inter
[00:00:16.707,092] <dbg> bttester_bap: baa_check: Found BAA with ID 0xE68B84, addr F6:B1:5F:C9:37:A1 (random), sid 0x00, inter
[00:00:16.936,309] <dbg> bttester_bap: baa_check: Found BAA with ID 0x62BD7A, addr C0:07:E8:79:0D:90 (public), sid 0x00, inter
[00:00:17.115,844] <dbg> bttester_bap: baa_check: Found BAA with ID 0xE68B84, addr F6:B1:5F:C9:37:A1 (random), sid 0x00, inter
[00:00:17.425,231] <dbg> bttester_bap: baa_check: Found BAA with ID 0xE68B84, addr F6:B1:5F:C9:37:A1 (random), sid 0x00, inter
[00:00:17.827,728] <dbg> bttester_bap: baa_check: Found BAA with ID 0xE68B84, addr F6:B1:5F:C9:37:A1 (random), sid 0x00, inter
[00:00:18.139,617] <dbg> bttester_bap: baa_check: Found BAA with ID 0xE68B84, addr F6:B1:5F:C9:37:A1 (random), sid 0x00, inter
[00:00:18.439,575] <dbg> bttester_bap: baa_check: Found BAA with ID 0xE68B84, addr F6:B1:5F:C9:37:A1 (random), sid 0x00, inter
[00:00:18.746,490] <dbg> bttester_bap: baa_check: Found BAA with ID 0xE68B84, addr F6:B1:5F:C9:37:A1 (random), sid 0x00, inter
[00:00:19.157,104] <dbg> bttester_bap: baa_check: Found BAA with ID 0xE68B84, addr F6:B1:5F:C9:37:A1 (random), sid 0x00, inter
[00:00:19.875,213] <dbg> bttester_bap: baa_check: Found BAA with ID 0xE68B84, addr F6:B1:5F:C9:37:A1 (random), sid 0x00, inter
[00:00:20.179,626] <dbg> bttester_bap: baa_check: Found BAA with ID 0xE68B84, addr F6:B1:5F:C9:37:A1 (random), sid 0x00, inter
[00:00:20.475,250] <dbg> bttester_bap: baa_check: Found BAA with ID 0xE68B84, addr F6:B1:5F:C9:37:A1 (random), sid 0x00, inter
[00:00:20.775,848] <dbg> bttester_bap: baa_check: Found BAA with ID 0xE68B84, addr F6:B1:5F:C9:37:A1 (random), sid 0x00, inter
